episode,total_reward
179,-90.6658763496882
180,-234.75477468848223
181,-216.4952921443986
182,-209.28306214273718
183,-221.9828908183053
184,-162.02779931774847
185,-202.6265113256005
186,-172.87147766421194
187,-140.3805458287581
188,-116.50486271775412
189,-141.99030146511438
190,-162.67567307816105
191,-220.27274807832683
192,-139.4576122947606
193,-102.8366967429382
194,-143.18068345490718
195,-122.28649505143115
196,-155.0193485306738
197,-137.36721939713573
198,-124.54169330830997
199,-159.90086418849145
200,-101.66167924738646
201,-143.79400834484252
202,-161.4745855020752
203,-159.8128990204492
204,-151.28025562967338
205,-208.20438248629674
206,-229.06340907746187
207,-199.277954447393
208,-217.2459834453805
209,-244.2710678118655
210,-157.30438715719467
211,-132.6092074841909
212,-185.22254314980822
213,-164.03335224762588
214,-201.8286620062794
215,-165.2870057685088
216,-181.08283717172904
217,-159.46929355036414
218,-202.45923443728287
219,-138.3672193971357
220,-111.99626952869201
221,-82.83584854723723
222,-181.59193389314007
223,-202.7633177724105
224,-152.6064495102246
225,-174.68765260994465
226,-199.99226284847404
227,-154.5721349351738
228,-176.74164078649986
229,-76.76889525230848
230,-134.72267727624146
231,-121.76001529735109
232,-126.8246211251235
233,-142.20583891120705
234,-107.8082592130151
235,-122.5436285921762
236,-144.16938721971894
237,-206.4083261120685
238,-204.38780492245712
239,-194.7618222849914
240,-154.9073262114491
241,-118.56568542494924
242,-136.74142135623728
243,-203.24857948026613
244,-207.4944691920465
245,-156.66011261594915
246,-110.33751038971646
247,-216.2492422502471
248,-217.10656051787913
249,-163.5162830029771
250,-275.34915792268794
251,-210.08951165296182
252,-89.87188747769368
253,-145.810423257067
254,-149.38714867132092
255,-146.07839658665625
256,-137.07699765292793
257,-212.57737224381714
258,-177.59999999999997
259,-157.29925218889395
260,-219.41895275709518
261,-148.67438686296026
262,-122.25915004547848
263,-255.72401011204545
264,-99.61289902044919
265,-164.76156071888943
266,-144.94861885739988
267,-104.44549643546925
268,-194.547181311445
269,-168.3377391617747
270,-143.2697935531433
271,-177.32445121491955
272,-162.40422491964003
273,-148.71615788956112
274,-136.1383824200431
275,-119.86340364165679
276,-166.98446574736337
277,-189.11224174948725
278,-160.62397984695204
279,-181.67178892366815
280,-186.49645501762586
281,-138.58863495173725
282,-163.43225959619625
283,-184.01647016105736
284,-182.6404279104348
285,-191.94802307403558
286,-173.67301163639834
287,-146.02700754984824
288,-216.11231056256173
289,-180.92499417432558
290,-66.79749967881146
291,-135.60000000000002
292,-179.19047770348993
293,-166.4616289904441
294,-179.85891940890986
295,-155.61665222413703
296,-164.2390207208107
297,-144.6
298,-80.37640919504052
299,-121.2
300,-167.39475054912867
301,-181.4830851588564
302,-220.082229069979
303,-155.35128144049227
304,-195.19499392181777
305,-161.79999999999995
306,-142.99472634216903
307,-155.12514076993648
308,-191.29082619488563
309,-150.46345498449907
310,-129.17951703290385
311,-164.50851482145058
312,-147.19088303674695
313,-142.98863495173725
314,-179.09973177103066
315,-174.65006210961033
316,-187.37007725304176
317,-136.86656212617373
318,-203.58385764561336
319,-194.46021495629174
320,-172.17082039324995
321,-160.99598128535493
322,-234.39009114138744
323,-153.66712418609373
324,-183.8103696718757
325,-127.12499417432564
326,-185.5777601068419
327,-191.6166522241371
328,-157.0591830944406
329,-217.8669552975444
330,-106.34969721136352
331,-95.5060630123675
332,-182.22716216895506
333,-230.79999999999995
334,-188.73016855598198
335,-102.87169709447446
336,-165.0011521452272
337,-241.37598802080146
338,-126.02263130048563
339,-167.2217331784513
340,-174.47169709447445
341,-133.58559601554305
342,-180.75744970635932
343,-81.32912678646605
344,-116.59508446196189
345,-170.75979797464464
346,-102.98851786181733
347,-127.46030678548553
348,-101.62132501445751
349,-107.75052604980313
350,-150.32632961519795
351,-135.0
352,-232.53493501851912
353,-193.83983456376683
354,-199.2141230222291
355,-120.37858444539845
356,-232.80865226879905
357,-126.33720363975797
358,-155.0180339887499
359,-98.61289902044919
360,-233.7408488911404
361,-253.6246211251236
362,-141.94020761296892
363,-146.52447057218086
364,-286.3447660945954
365,-164.03664338113433
366,-127.48548396885498
367,-202.89851400618497
368,-182.00810907413293
369,-135.61837661840735
370,-198.58863565343057
371,-146.2393333916345
372,-183.41550416187044
373,-233.31105609768179
374,-146.223650063497
375,-146.53998866101222
376,-156.83245553203366
377,-144.8018427517527
378,-186.39456075201628
379,-160.9116692843903
380,-165.37626507931984
381,-155.78770543022873
382,-120.83738251942366
383,-125.55456034317817
384,-146.36480724628294
385,-164.77957074555434
386,-207.01325866272293
387,-213.76155281280884
388,-179.44029536924415
389,-237.63110262092908
390,-162.52729230125524
391,-253.31231056256183
392,-202.46280238443495
393,-173.14787086646191
394,-208.20000000000002
395,-199.3391637166906
396,-166.46677506686467
397,-180.08063441315454
398,-260.2046019165594
399,-148.34726937398003
400,-188.58406204335657
401,-207.5062637590386
402,-156.12909373750387
403,-213.17445183325805
404,-219.265525794744
405,-133.6783530439226
406,-226.92360679775
407,-134.00000000000003
408,-184.30255232113723
409,-217.73669998773556
410,-131.67933544996055
411,-198.45971130426935
412,-182.14453439464575
413,-169.1003986433976
414,-174.7774893337371
415,-164.29829859749972
416,-215.3158434472948
417,-159.41460792458417
418,-178.9130733030771
419,-181.8454797933581
420,-199.0
421,-157.56519476396582
422,-142.20555197429698
423,-158.41803398874998
424,-163.840125286994
425,-135.98863495173728
426,-184.12285114480875
427,-213.99812620740553
428,-150.1458095332577
429,-188.24461717090296
430,-164.8301787704857
431,-107.10137055566406
432,-189.59508446196187
433,-140.05999552602918
434,-173.0665621261737
435,-159.52360679774998
436,-153.376340381966
437,-207.5721349351738
438,-161.27129424110754
439,-190.29256814798282
440,-150.83392340629572
441,-197.43954525704854
442,-233.42462112512356
443,-153.3899494936612
444,-218.8244063025449
445,-218.4738391684109
446,-206.12000580163567
447,-180.23523794821966
448,-179.74798005133277
449,-142.76068868856274
450,-138.07835304392262
451,-209.71869125971185
452,-142.56731276801654
453,-167.8105313679105
454,-126.78446964148141
455,-152.67147766421186
456,-202.01690309559885
457,-308.00000000000006
458,-163.56547001626393
459,-101.89442719099992
460,-127.42646387687617
461,-240.74212529914365
462,-186.0990841014737
463,-222.6312849806522
464,-147.78391263952776
465,-244.00060445067788
466,-137.92860672759258
467,-178.73144368455021
468,-178.5367981909143
469,-175.48767314617376
470,-131.4
471,-187.8461604848852
472,-216.52860707843928
473,-200.5430448051866
474,-124.6
475,-155.8124891681028
476,-156.76578776529186
477,-127.3531671905969
478,-179.01118186041845
479,-146.27997649287192
480,-200.00277688094516
481,-160.77002897619636
482,-215.51691660849914
483,-120.00487871054462
484,-148.27429869262443
485,-159.16344136151682
486,-145.70144810294025
487,-219.8599445285288
488,-180.88561498573588
489,-226.13838242004314
490,-135.26471453250855
491,-247.85283592455863
492,-134.0
493,-238.07705656061873
494,-178.8813259762918
495,-131.00183779425348
496,-144.83730473688738
497,-116.59508446196189
498,-177.98637459704037
499,-181.0416773155195
500,-200.3058342403092
501,-172.20000000000002
502,-156.9647228544785
503,-106.54331238483539
504,-91.1461534711711
505,-114.27009324583227
506,-130.31181990157833
507,-211.27423353062204
508,-139.11864298286645
509,-168.6242640687119
510,-111.89773923124255
511,-199.9722438847846
512,-178.46632794633382
513,-161.57658034845767
514,-120.3723543654364
515,-131.1161771193632
516,-155.20000000000002
517,-170.00000000000006
518,-218.17724500546768
519,-182.07586087368935
520,-138.56136690981438
521,-180.72891137778063
522,-143.2596442562694
523,-252.95052604980324
524,-138.31551767477086
525,-194.76668423783823
526,-176.40000000000003
527,-142.79999999999998
528,-142.10180657357978
529,-149.7207097445421
530,-182.99873680091838
531,-122.8250104023762
532,-196.34868329805045
533,-196.21947140724546
534,-140.29600105667677
535,-251.96390216699413
536,-174.92421124842787
537,-140.2669879956599
538,-182.43541618817946
539,-123.82051801867401
540,-214.32602449448967
541,-166.66637893832947
542,-217.5673127680165
543,-194.32443067869045
544,-164.08467307895347
545,-181.90198244373124
546,-235.93278278428045
547,-140.74400229069892
548,-131.32138102819766
549,-189.55432037668652
550,-185.61980638574084
551,-81.6128990204492
552,-219.25271598652444
553,-142.87458822273015
554,-220.16766510218903
555,-172.6142135623731
556,-163.78897182276646
557,-166.48178643092245
558,-113.80781539499078
559,-217.4717889236682
560,-196.8285383285786
561,-237.19117788935225
562,-174.79859491793206
563,-214.46491106406728
564,-160.69878347836752
565,-152.4419026318695
566,-212.20163631252902
567,-161.9408488911404
568,-175.99236483797
569,-169.93421936400878
570,-141.7861739379324
571,-158.73579572695317
572,-200.14772675074124
573,-133.98994949366116
574,-142.570417539883
575,-146.80199608409086
576,-132.50540107050767
577,-217.72310562561776
578,-114.14142135623732
579,-168.65423450744026
580,-179.00000000000006
581,-142.18004217673572
582,-145.27386337537058
583,-145.86787172021315
584,-191.03983456376682
585,-152.98863495173728
586,-238.65115052672138
587,-124.91231056256173
588,-179.4771393006542
589,-87.71315497973136
590,-134.3134657512671
591,-194.943870100355
592,-149.93281428194086
593,-122.00258093446166
594,-227.8714776642119
595,-185.85532596802952
596,-144.81471226651095
597,-156.0
598,-210.21289902044924
599,-190.43716308916112
600,-146.20648964676087
601,-177.71023611085934
602,-143.78990523839298
603,-210.53027573823718
604,-259.4507660525167
605,-196.94868329805047
606,-152.5767828935632
607,-144.55220059854895
608,-219.4589269641437
609,-199.77815362802778
610,-164.63866342913903
611,-174.46033204621168
612,-125.23012636426225
613,-192.37726990347454
614,-183.9806216138201
615,-153.0
616,-219.4046662522695
617,-136.8779271744365
618,-107.28774385178214
619,-160.78032887838575
620,-211.93978174348277
621,-166.84416005867496
622,-130.9552377559671
623,-163.41471226651095
624,-179.43164747286897
625,-193.097366596101
626,-140.174907208435
627,-171.8371630891611
628,-144.1654700162639
629,-148.95195272414784
630,-214.40650085306686
631,-133.28481919625835
632,-210.08743317968208
633,-135.64527911276284
634,-180.61862946996604
635,-169.88284271247463
636,-163.1485400036966
637,-200.14917715249004
638,-153.66409863247873
639,-213.91430262507544
640,-154.8348019358087
641,-146.5525371187314
642,-111.70815776503896
643,-107.72072593637078
644,-131.87762122560707
645,-191.62448349897446
646,-149.0332133150498
647,-193.65541650817357
648,-174.90930269523284
649,-187.79324621009235
650,-157.2593005352072
651,-204.54242016912627
652,-214.37887303958217
653,-101.87301163639835
654,-100.66011261594917
655,-193.67498812018204
656,-218.88465843842656
657,-192.03093300919912
658,-153.5730540515055
659,-127.79871744365708
660,-153.0811183182043
661,-145.35555372026204
662,-135.7365058181992
663,-208.05497764764843
664,-208.51038270647015
665,-161.09562866458114
666,-169.0395784334699
667,-175.30322310499957
668,-183.87051544458785
669,-136.3650441467778
670,-145.07813255027887
671,-180.34338119790988
672,-236.33028011066102
673,-177.59999999999997
674,-198.0
675,-157.25366310572454
676,-333.80701157014454
677,-197.9980928075967
678,-198.01289902044917
679,-118.51869125971186
680,-211.08743317968208
681,-196.79654065161202
682,-89.17759426177068
683,-116.63071357893654
684,-276.0793835993466
685,-92.3843844215558
686,-126.99400834484248
687,-196.69736659610098
688,-199.51023611085932
689,-143.2929252043944
690,-164.3289256500836
691,-138.476880563008
692,-261.79999999999995
693,-203.839476443974
694,-152.57902330592353
695,-136.52360679774998
696,-120.08284271247463
697,-163.02254667342112
698,-172.77726990347452
699,-182.49539295492673
700,-184.26890603268131
701,-217.74807813483807
702,-87.5027181465501
703,-230.24721359549997
704,-233.59999999999994
705,-140.24218096754188
706,-192.8667815564363
707,-146.75164395419634
708,-137.34295532842378
709,-64.51224174948726
710,-159.00644951022463
711,-103.9275022741355
712,-163.22668625754898
713,-116.91869125971185
714,-125.82646387687618
715,-144.28605230457381
716,-165.73292961515133
717,-154.64229805746183
718,-104.91102800621886
719,-222.81295036329152
720,-238.17429530299052
721,-197.8070608054307
722,-147.67732850490563
723,-180.03429828378628
724,-213.92923562049023
725,-181.46010023067532
726,-104.54659243949706
727,-107.78262180477032
728,-103.84216301900372
729,-88.99439490694499
730,-128.08636108414
731,-178.7924198318844
732,-180.19999999999996
733,-254.66003731330306
734,-200.40276731576196
735,-197.80000000000007
736,-217.4386921134631
737,-178.40000000000003
738,-134.34844226817765
739,-109.82727489423692
740,-237.73254459473597
741,-178.41969083750809
742,-181.58617393793241
743,-119.88611863775823
744,-114.53338933472875
745,-187.16568542494923
746,-158.6244352221291
747,-180.13822156686237
748,-139.88561498573583
749,-140.81548539071593
750,-225.038477631085
751,-166.27706894589255
752,-197.50594710141533
753,-145.05926005847041
754,-165.5538847096175
755,-257.516985549033
756,-289.04564940508817
757,-83.74469728152093
758,-99.0321570109789
759,-199.5633955645615
760,-108.19999999999996
761,-173.44043901444468
762,-181.1042444557019
763,-216.05572705281426
764,-134.3172695355328
765,-187.97006791124605
766,-153.4779271744365
767,-122.7958968935505
768,-119.88461665115274
769,-162.07715594276533
770,-178.57963542925083
771,-173.19792554829758
772,-163.62190539524966
773,-143.66210042162547
774,-171.6592519075151
775,-201.9347225602441
776,-258.11610417691054
777,-167.97007360196963
778,-175.0361164777326
779,-191.2852813742386
780,-166.06705598061328
781,-249.05150343409653
782,-172.17707948139065
783,-188.50248572341968
784,-132.40548328868175
785,-212.1124611797498
786,-178.88087060111476
787,-147.00131773538
788,-184.22625861111567
789,-198.78854441159314
790,-147.748584151164
791,-101.50732621144913
792,-182.4924928453367
793,-159.89705627484773
794,-221.7274881119145
795,-178.8
796,-181.95982276771107
797,-135.9545724661999
798,-119.94940483864836
799,-207.13706787811915
800,-227.83584854723728
801,-179.0611653648761
802,-237.53801843565006
803,-209.11869125971185
804,-163.96731276801654
805,-181.19193389314012
806,-163.73693168768528
807,-271.5406171911906
808,-161.72908098951078
809,-210.45600950949958
810,-216.53075412953334
811,-199.02646387687622
812,-216.011401055421
813,-196.94915779522867
814,-143.088885826061
815,-153.63071357893656
816,-181.2243894251738
817,-124.22183681743519
818,-126.2587859121389
819,-186.33663470831766
820,-126.16678857976503
821,-167.8664809278254
822,-183.54555820783764
823,-143.57102222582103
824,-179.44076443612198
825,-160.44311083989706
826,-256.0825158794298
827,-179.4307649217788
828,-144.61501750280584
829,-226.1254833995939
830,-202.16063484845296
831,-154.60000000000002
832,-159.87966912753362
833,-149.83885026622653
834,-240.59999999999997
835,-195.1400162741693
836,-160.8264638768762
837,-217.2126827836427
838,-199.1498986930879
839,-144.15848002652334
840,-141.14002170997446
841,-162.29753502886322
842,-207.7740115370178
843,-172.00284851411033
844,-171.34142135623725
845,-108.67153444285927
846,-165.10927956355007
847,-143.87026805032156
848,-147.89378472198803
849,-212.91728617764383
850,-293.500791851804
851,-170.7478708664619
852,-233.73086909040978
853,-166.21713210291716
854,-93.05908382009486
855,-113.81448433547796
856,-194.91622776601682
857,-195.74056112610924
858,-184.35810525683365
859,-184.20642048283972
860,-248.91102800621883
861,-206.45598790988936
862,-162.85500220545478
863,-150.41251719348998
864,-181.41862946996602
865,-249.4
866,-171.54512017360474
867,-174.39047770348992
868,-127.17092521348269
869,-162.37122997147162
870,-156.05366310572458
871,-168.20000000000005
872,-176.2
873,-196.79500326361352
874,-125.59999999999997
875,-73.10569427134392
876,-145.2338429086093
877,-140.378803875661
878,-195.09994717971594
879,-153.59999999999997
880,-164.30424445570188
881,-151.55261466600763
882,-171.25497764764845
883,-169.93619584779253
884,-152.0627837008435
885,-152.7899494936612
886,-152.92360679774998
887,-162.46283661236492
888,-174.35933825506726
889,-197.32014744936203
890,-183.79121588619898
891,-96.66502815398731
892,-158.35214512632857
893,-161.79630670703222
894,-171.87792717443645
895,-184.22505477323097
896,-201.24875158926363
897,-287.1844147553678
898,-111.07212957322875
899,-175.37257379569894
900,-127.91303258146554
901,-236.07338970734497
902,-168.2918401081987
903,-123.42551381913856
904,-162.8542744009307
905,-185.4432786865526
906,-171.52360679774998
907,-139.06656212617378
908,-134.08284271247464
909,-139.84177799858838
910,-152.7300563079746
911,-159.6478055334448
912,-166.62908906660599
913,-110.64664419639986
914,-139.620518018674
915,-209.08611863775823
916,-144.77120576451196
917,-193.67121008456317
918,-199.45187050597374
919,-162.02646387687628
920,-126.08824963284799
921,-144.44716779854465
922,-191.95207631325405
923,-230.16938721971897
924,-149.08574256942728
925,-147.6901380485919
926,-235.80088620444337
927,-151.28508062756748
928,-218.91319676700516
929,-141.5132887117624
930,-242.27279220613565
931,-163.70243805416828
932,-153.33650581819919
933,-172.96680954478927
934,-124.40452436928318
935,-191.675683111004
936,-90.79976830005023
937,-162.56938721971898
938,-144.10290570681832
939,-155.7369316876853
940,-200.8454465091359
941,-197.89370304533375
942,-126.93877443943799
943,-119.62088250286024
944,-190.83584854723728
945,-222.2559915609614
946,-112.78429081541488
947,-262.855197077911
948,-217.8981927138857
949,-177.5751954517721
950,-130.16082266363966
951,-196.42548807049172
952,-218.69585741147623
953,-234.12499417432562
954,-115.6064495102246
955,-180.86467936411753
956,-163.2334363963845
957,-161.42283278771475
958,-247.82733201308483
959,-154.6124891681028
960,-93.90006876951905
961,-143.15444325325825
962,-203.36807030798678
963,-182.37442280587308
964,-161.28246795057072
965,-239.18763683503687
966,-169.95860867359596
967,-141.46491106406737
968,-158.69221511314845
969,-218.558127226949
970,-145.74045878576658
971,-162.61800483390567
972,-171.8028485141103
973,-253.312078862612
974,-180.35164608199017
975,-214.32982212813462
976,-158.79935872182858
977,-117.48929222269923
978,-161.4283881896965
979,-174.4342240349067
980,-99.02462112512353
981,-124.24133548699112
982,-113.08216306512247
983,-96.40000000000003
984,-175.27966912753362
985,-152.78757249932673
986,-188.77050677177118
987,-149.78955832490624
988,-204.14015815715567
989,-167.7386205338971
990,-152.47268502388062
991,-254.484927910609
992,-124.8228327877148
993,-174.05087454119885
994,-199.30498700304895
995,-99.14787086646191
996,-158.28583310957129
997,-197.9141533143144
998,-128.93376058263445
999,-195.22340383858383
1000,-136.46975326994155
1001,-181.24716779854467
1002,-184.3065830712409
1003,-109.2243894251738
1004,-144.3590524916203
1005,-234.38716872924414
1006,-196.9390605537316
1007,-215.738131032223
1008,-142.559865158469
1009,-212.2
1010,-187.80833545386417
1011,-224.0586169937371
1012,-140.32360679774996
1013,-88.05401507717774
1014,-180.01268361176386
1015,-164.80018388403292
1016,-132.8
1017,-164.3988059648396
1018,-108.03062303879246
1019,-106.53057943284489
1020,-137.97235436543642
1021,-181.28630489159934
1022,-114.34142135623732
1023,-178.92116159793508
1024,-133.2
1025,-140.51231056256177
1026,-125.19999999999997
1027,-93.48853974069536
1028,-126.7487868118562
1029,-136.99061143552098
1030,-80.39508446196187
1031,-153.8128990204492
1032,-103.45492949826229
1033,-154.26502815398732
1034,-149.4758156521946
1035,-197.22571684255
1036,-171.77401153701777
1037,-116.48284271247462
1038,-177.46461043545642
1039,-137.23573145731729
1040,-110.0861657237632
1041,-66.88193231296731
1042,-108.0677507361752
1043,-126.3379942286904
1044,-85.60776807372574
1045,-81.71131222797871
1046,-85.3521451263286
1047,-140.80798348241106
1048,-109.14161905943034
1049,-132.94761223889756
1050,-107.89299401746894
1051,-101.63491902572869
1052,-73.87423353062202
1053,-176.76233219543528
1054,-101.19016892392374
1055,-168.656210991224
1056,-111.22558263221303
1057,-112.36512853858221
1058,-84.33952926425808
1059,-161.80263464711214
1060,-136.38503395562302
1061,-103.52203599806997
1062,-80.76984848098351
1063,-133.40000000000003
1064,-84.92909373750388
1065,-111.21187895879658
1066,-164.63469405472054
1067,-85.78557880756291
1068,-109.40498328773147
1069,-85.7401387998944
1070,-126.51904831612343
1071,-104.48423008905027
1072,-106.19999999999999
1073,-67.76761375934677
1074,-106.0357135087791
1075,-68.1654700162639
1076,-64.5217477547329
1077,-107.57330442317404
1078,-84.68964927911081
1079,-71.14476609459543
1080,-57.102097532066985
1081,-102.34476609459546
1082,-62.006449510224606
1083,-84.45607832257416
1084,-106.2416939576306
1085,-160.499252188894
1086,-47.36274637069481
1087,-49.98358437524103
1088,-125.56367624305007
1089,-128.28338650103328
1090,-123.32369118955444
1091,-83.09547415327509
1092,-104.05689664025027
1093,-61.76568542494924
1094,-145.2506428531218
1095,-53.024470986241404
1096,-104.23093300919909
1097,-64.25764912225414
1098,-59.908072309853296
1099,-72.88580549641426
1100,-127.5024017039492
1101,-83.81617494573281
1102,-61.33707721991493
1103,-52.844550271849535
1104,-64.16604248136085
1105,-82.67873960602509
1106,-80.08500755765562
1107,-154.29442719099993
1108,-107.00575995520772
1109,-114.5243976297283
1110,-53.58536339887756
1111,-50.75021727023699
1112,-109.89058186661624
1113,-109.44122194034244
1114,-80.75432037668652
1115,-89.63631795945703
1116,-50.209030444686235
1117,-69.64616969922164
1118,-64.65314304685108
1119,-87.38350400501379
1120,-82.46011261594916
1121,-100.86011261594916
1122,-124.20942326521018
1123,-84.20060445067793
1124,-128.71775324704745
1125,-72.85598000380874
1126,-103.8146079245842
1127,-82.45366310572459
1128,-92.08765945447291
1129,-82.60000000000001
1130,-158.03321696612193
1131,-73.43868880545182
1132,-103.38278989219059
1133,-103.30486271775409
1134,-90.96074368247717
1135,-89.09257499251108
1136,-56.55708756498927
1137,-82.71553277519484
1138,-72.11800311341808
1139,-50.54037333058094
1140,-29.60000000000001
1141,-64.30087670122451
1142,-87.69126870648289
1143,-48.36604248136084
1144,-84.43093300919908
1145,-100.51776173820329
1146,-67.01789895029177
1147,-126.12546867150387
1148,-88.94854413021436
1149,-94.4658189859656
1150,-75.23288328854885
1151,-50.09826306864739
1152,-51.67498812018208
1153,-91.32879310889294
1154,-72.76801388018613
1155,-58.04125416118351
1156,-46.68437668466109
1157,-61.781255920004135
1158,-51.265316748171045
1159,-105.96408157630704
1160,-81.59639900388576
1161,-120.76038521734245
1162,-67.25072405147012
1163,-67.38278989219057
1164,-101.51231056256175
1165,-49.11328871176241
1166,-57.751733293885245
1167,-90.17742310835352
1168,-73.507176072567
1169,-49.13005630797458
1170,-46.09349766949137
1171,-64.97541086045746
1172,-90.56823331044868
1173,-65.36795015207002
1174,-69.65738189345208
1175,-134.61706207648348
1176,-100.61487550423291
1177,-63.63245553203369
1178,-56.06194298242796
1179,-52.47531354185936
1180,-142.44876301895712
1181,-50.34182704034101
1182,-64.55629686047024
1183,-103.65717356169475
1184,-48.10788616381298
1185,-48.75374791158956
1186,-72.9638992165839
1187,-139.21660081521895
1188,-68.09598169941549
1189,-48.405808232053126
1190,-99.26409863247875
1191,-51.64015348625782
1192,-78.09551615432164
1193,-65.50732621144911
1194,-54.734857235982865
1195,-49.84024024787051
1196,-86.72185009507551
1197,-69.33211718356272
1198,-72.84873505495337
1199,-68.0952867085935
1200,-121.8293993878593
1201,-122.70761858416427
1202,-6.141421356237316
1203,-87.22794980747727
1204,-67.24863047776647
1205,-55.6984326803774
1206,-51.58209490136859
1207,-6.400000000000006
1208,-47.96355880228341
1209,-77.85459156385191
1210,-72.06106030387855
1211,-52.967160149244336
1212,-72.57860900320478
1213,-46.25366310572455
1214,-71.95812320537182
1215,-100.36497533370324
1216,-129.60422374067224
1217,-85.66935104154607
1218,-51.965470016263914
1219,-107.40575995520774
1220,-96.30026184536968
1221,-54.34694536653058
1222,-71.17183430656294
1223,-51.50612911029183
1224,-71.60012146234384
1225,-58.52567899523078
1226,-85.7763073330038
1227,-52.46676904370324
1228,-84.15827334425393
1229,-50.817104467241336
1230,-65.97185071341399
1231,-90.52043214942779
1232,-48.65261649429608
1233,-51.84595039641833
1234,-67.96296580095736
1235,-92.56101256855295
1236,-128.81772401834328
1237,-85.72711725372015
1238,-49.260993860612274
1239,-48.34971361821458
1240,-52.64518777148961
1241,-46.37585337205469
1242,-83.39903742952929
1243,-61.38460065836226
1244,-66.92369118955443
1245,-65.74469728152091
1246,-67.20153397218647
1247,-56.65581345807557
1248,-66.26409863247875
1249,-48.04179440543941
1250,-2.3999999999999915
1251,-48.816600815218926
1252,-45.03983456376682
1253,-69.28407605605017
1254,-71.25114992095625
1255,-52.885107790442085
1256,-60.20898805392834
1257,-44.671477664211885
